series_id,surface
1681,fine_concrete
1682,soft_pvc
1683,concrete
1684,tiled
1685,tiled
1686,soft_pvc
1687,concrete
1688,concrete
1689,concrete
1690,hard_tiles_large_space
1691,soft_tiles
1692,hard_tiles_large_space
1693,tiled
1694,concrete
1695,hard_tiles_large_space
1696,tiled
1697,soft_pvc
1698,hard_tiles_large_space
1699,soft_tiles
1700,concrete
1701,wood
1702,wood
1703,tiled
1704,soft_tiles
1705,concrete
1706,concrete
1707,hard_tiles_large_space
1708,fine_concrete
1709,soft_pvc
1710,concrete
1711,soft_tiles
1712,concrete
1713,hard_tiles_large_space
1714,hard_tiles_large_space
1715,tiled
1716,fine_concrete
1717,hard_tiles_large_space
1718,concrete
1719,concrete
1720,soft_tiles
1721,hard_tiles_large_space
1722,fine_concrete
1723,hard_tiles_large_space
1724,hard_tiles_large_space
1725,soft_pvc
1726,tiled
1727,soft_pvc
1728,soft_tiles
1729,concrete
1730,soft_pvc
1731,fine_concrete
1732,soft_pvc
1733,tiled
1734,hard_tiles_large_space
1735,concrete
1736,concrete
1737,hard_tiles_large_space
1738,concrete
1739,concrete
1740,hard_tiles_large_space
1741,concrete
1742,concrete
1743,concrete
1744,tiled
1745,tiled
1746,wood
1747,soft_tiles
1748,hard_tiles_large_space
1749,carpet
1750,soft_pvc
1751,concrete
1752,concrete
1753,hard_tiles_large_space
1754,concrete
1755,concrete
1756,concrete
1757,concrete
1758,tiled
1759,concrete
1760,carpet
1761,concrete
1762,soft_pvc
1763,hard_tiles_large_space
1764,tiled
1765,concrete
1766,hard_tiles_large_space
1767,concrete
1768,hard_tiles_large_space
1769,concrete
1770,hard_tiles_large_space
1771,tiled
1772,soft_pvc
1773,tiled
1774,soft_tiles
1775,concrete
1776,carpet
1777,concrete
1778,concrete
1779,soft_pvc
1780,concrete
1781,concrete
1782,wood
1783,concrete
1784,fine_concrete
1785,fine_concrete
1786,concrete
1787,soft_pvc
1788,tiled
1789,concrete
1790,hard_tiles_large_space
1791,carpet
1792,concrete
1793,concrete
1794,concrete
1795,hard_tiles_large_space
1796,wood
1797,concrete
1798,concrete
1799,carpet
1800,concrete
1801,soft_pvc
1802,concrete
1803,soft_pvc
1804,concrete
1805,concrete
1806,concrete
1807,concrete
1808,concrete
1809,concrete
1810,concrete
1811,concrete
1812,concrete
1813,tiled
1814,concrete
1815,hard_tiles_large_space
1816,hard_tiles_large_space
1817,concrete
1818,hard_tiles_large_space
1819,fine_concrete
1820,fine_concrete
1821,fine_concrete
1822,concrete
1823,fine_concrete
1824,concrete
1825,concrete
1826,concrete
1827,concrete
1828,concrete
1829,soft_pvc
1830,soft_pvc
1831,concrete
1832,tiled
1833,fine_concrete
1834,wood
1835,tiled
1836,concrete
1837,fine_concrete
1838,concrete
1839,wood
1840,hard_tiles_large_space
1841,soft_pvc
1842,soft_pvc
1843,wood
1844,concrete
1845,concrete
1846,tiled
1847,soft_pvc
1848,soft_pvc
1849,soft_pvc
1850,tiled
1851,concrete
1852,concrete
1853,tiled
1854,carpet
1855,concrete
1856,hard_tiles_large_space
1857,fine_concrete
1858,hard_tiles_large_space
1859,concrete
1860,concrete
1861,soft_tiles
1862,tiled
1863,tiled
1864,fine_concrete
1865,tiled
1866,concrete
1867,soft_pvc
1868,hard_tiles_large_space
1869,tiled
1870,wood
1871,concrete
1872,hard_tiles_large_space
1873,tiled
1874,soft_pvc
1875,concrete
1876,soft_tiles
1877,hard_tiles_large_space
1878,soft_tiles
1879,wood
1880,concrete
1881,tiled
1882,fine_concrete
1883,concrete
1884,fine_concrete
1885,tiled
1886,soft_pvc
1887,hard_tiles_large_space
1888,concrete
1889,concrete
1890,tiled
1891,fine_concrete
1892,tiled
1893,fine_concrete
1894,fine_concrete
1895,concrete
1896,carpet
1897,hard_tiles_large_space
1898,soft_pvc
1899,soft_tiles
1900,concrete
1901,carpet
1902,tiled
1903,soft_tiles
1904,tiled
1905,fine_concrete
1906,concrete
1907,fine_concrete
1908,tiled
1909,soft_tiles
1910,concrete
1911,hard_tiles_large_space
1912,fine_concrete
1913,fine_concrete
1914,concrete
1915,concrete
1916,carpet
1917,concrete
1918,concrete
1919,soft_pvc
1920,soft_pvc
1921,concrete
1922,fine_concrete
1923,concrete
1924,wood
1925,concrete
1926,soft_pvc
1927,tiled
1928,tiled
1929,fine_concrete
1930,hard_tiles_large_space
1931,concrete
1932,carpet
1933,tiled
1934,tiled
1935,tiled
1936,concrete
1937,concrete
1938,tiled
1939,carpet
1940,concrete
1941,soft_tiles
1942,concrete
1943,concrete
1944,hard_tiles_large_space
1945,carpet
1946,concrete
1947,concrete
1948,concrete
1949,concrete
1950,soft_pvc
1951,wood
1952,hard_tiles_large_space
1953,hard_tiles_large_space
1954,soft_pvc
1955,hard_tiles_large_space
1956,soft_tiles
1957,concrete
1958,hard_tiles_large_space
1959,tiled
1960,concrete
1961,hard_tiles_large_space
1962,concrete
1963,hard_tiles_large_space
1964,concrete
1965,concrete
1966,hard_tiles_large_space
1967,fine_concrete
1968,concrete
1969,tiled
1970,hard_tiles_large_space
1971,hard_tiles_large_space
1972,concrete
1973,hard_tiles_large_space
1974,tiled
1975,concrete
1976,soft_pvc
1977,hard_tiles_large_space
1978,tiled
1979,tiled
1980,hard_tiles_large_space
1981,concrete
1982,fine_concrete
1983,tiled
1984,concrete
1985,concrete
1986,soft_pvc
1987,wood
1988,concrete
1989,tiled
1990,concrete
1991,carpet
1992,soft_tiles
1993,soft_tiles
1994,hard_tiles_large_space
1995,concrete
1996,concrete
1997,hard_tiles_large_space
1998,hard_tiles_large_space
1999,hard_tiles_large_space
2000,soft_pvc
2001,soft_tiles
2002,tiled
2003,fine_concrete
2004,concrete
2005,soft_pvc
2006,soft_pvc
2007,concrete
2008,concrete
2009,concrete
2010,concrete
2011,tiled
2012,concrete
2013,tiled
2014,soft_pvc
2015,concrete
2016,wood
2017,soft_tiles
2018,concrete
2019,concrete
2020,soft_tiles
2021,tiled
2022,fine_concrete
2023,soft_tiles
2024,soft_tiles
2025,concrete
2026,soft_pvc
2027,hard_tiles_large_space
2028,soft_pvc
2029,carpet
2030,soft_pvc
2031,fine_concrete
2032,soft_pvc
2033,concrete
2034,concrete
2035,hard_tiles_large_space
2036,concrete
2037,concrete
2038,wood
2039,tiled
2040,concrete
2041,concrete
2042,soft_pvc
2043,carpet
2044,soft_pvc
2045,tiled
2046,hard_tiles_large_space
2047,tiled
2048,carpet
2049,concrete
2050,tiled
2051,soft_pvc
2052,concrete
2053,concrete
2054,hard_tiles_large_space
2055,hard_tiles_large_space
2056,soft_pvc
2057,carpet
2058,concrete
2059,concrete
2060,concrete
2061,wood
2062,concrete
2063,soft_tiles
2064,fine_concrete
2065,soft_pvc
2066,soft_tiles
2067,soft_pvc
2068,concrete
2069,concrete
2070,concrete
2071,hard_tiles_large_space
2072,concrete
2073,soft_tiles
2074,concrete
2075,tiled
2076,soft_pvc
2077,soft_tiles
2078,tiled
2079,fine_concrete
2080,tiled
2081,concrete
2082,fine_concrete
2083,concrete
2084,soft_pvc
2085,concrete
2086,concrete
2087,concrete
2088,hard_tiles_large_space
2089,hard_tiles_large_space
2090,concrete
2091,hard_tiles_large_space
2092,tiled
2093,hard_tiles_large_space
2094,hard_tiles_large_space
2095,soft_tiles
2096,carpet
2097,fine_concrete
2098,hard_tiles_large_space
2099,hard_tiles_large_space
2100,tiled
2101,concrete
2102,concrete
2103,fine_concrete
2104,fine_concrete
2105,concrete
2106,concrete
2107,hard_tiles_large_space
2108,concrete
2109,concrete
2110,tiled
2111,concrete
2112,concrete
2113,soft_tiles
2114,carpet
2115,carpet
2116,tiled
2117,concrete
2118,concrete
2119,soft_tiles
2120,tiled
2121,soft_pvc
2122,fine_concrete
2123,soft_pvc
2124,soft_pvc
2125,concrete
2126,fine_concrete
2127,concrete
2128,concrete
2129,tiled
2130,hard_tiles_large_space
2131,carpet
2132,concrete
2133,hard_tiles_large_space
2134,concrete
2135,soft_pvc
2136,hard_tiles_large_space
2137,concrete
2138,concrete
2139,tiled
2140,concrete
2141,hard_tiles_large_space
2142,concrete
2143,soft_pvc
2144,fine_concrete
2145,tiled
2146,concrete
2147,soft_pvc
2148,concrete
2149,fine_concrete
2150,concrete
2151,concrete
2152,concrete
2153,wood
2154,fine_concrete
2155,soft_tiles
2156,fine_concrete
2157,fine_concrete
2158,soft_tiles
2159,concrete
2160,fine_concrete
2161,concrete
2162,concrete
2163,hard_tiles_large_space
2164,tiled
2165,tiled
2166,soft_pvc
2167,concrete
2168,tiled
2169,tiled
2170,carpet
2171,hard_tiles_large_space
2172,concrete
2173,carpet
2174,carpet
2175,concrete
2176,concrete
2177,concrete
2178,hard_tiles_large_space
2179,tiled
2180,concrete
2181,tiled
2182,hard_tiles_large_space
2183,wood
2184,concrete
2185,tiled
2186,hard_tiles_large_space
2187,tiled
2188,hard_tiles_large_space
2189,fine_concrete
2190,tiled
2191,hard_tiles_large_space
2192,tiled
2193,tiled
2194,soft_tiles
2195,soft_pvc
2196,concrete
2197,soft_pvc
2198,soft_tiles
2199,hard_tiles_large_space
2200,soft_tiles
2201,fine_concrete
2202,concrete
2203,soft_tiles
2204,concrete
2205,concrete
2206,fine_concrete
2207,fine_concrete
2208,concrete
2209,soft_pvc
2210,concrete
2211,soft_pvc
2212,wood
2213,carpet
2214,fine_concrete
2215,hard_tiles_large_space
2216,tiled
2217,soft_tiles
2218,concrete
2219,soft_pvc
2220,concrete
2221,hard_tiles_large_space
2222,tiled
2223,wood
2224,concrete
2225,tiled
2226,wood
2227,wood
2228,hard_tiles_large_space
2229,concrete
2230,soft_pvc
2231,soft_pvc
2232,concrete
2233,concrete
2234,concrete
2235,soft_tiles
2236,hard_tiles_large_space
2237,wood
2238,concrete
2239,hard_tiles_large_space
2240,concrete
2241,carpet
2242,fine_concrete
2243,fine_concrete
2244,soft_tiles
2245,fine_concrete
2246,concrete
2247,fine_concrete
2248,tiled
2249,hard_tiles_large_space
2250,concrete
2251,tiled
2252,wood
2253,concrete
2254,concrete
2255,fine_concrete
2256,tiled
2257,tiled
2258,soft_tiles
2259,concrete
2260,soft_tiles
2261,hard_tiles_large_space
2262,concrete
2263,concrete
2264,soft_tiles
2265,hard_tiles_large_space
2266,fine_concrete
2267,wood
2268,carpet
2269,concrete
2270,concrete
2271,fine_concrete
2272,fine_concrete
2273,carpet
2274,concrete
2275,hard_tiles_large_space
2276,tiled
2277,tiled
2278,fine_concrete
2279,hard_tiles_large_space
2280,hard_tiles_large_space
2281,fine_concrete
2282,soft_pvc
2283,tiled
2284,tiled
2285,concrete
2286,carpet
2287,soft_pvc
2288,concrete
2289,concrete
2290,hard_tiles_large_space
2291,fine_concrete
2292,soft_pvc
2293,hard_tiles_large_space
2294,wood
2295,concrete
2296,tiled
2297,concrete
2298,tiled
2299,fine_concrete
2300,concrete
2301,fine_concrete
2302,wood
2303,fine_concrete
2304,soft_pvc
2305,concrete
2306,concrete
2307,fine_concrete
2308,hard_tiles_large_space
2309,concrete
2310,fine_concrete
2311,concrete
2312,hard_tiles_large_space
2313,concrete
2314,hard_tiles_large_space
2315,soft_pvc
2316,carpet
2317,concrete
2318,tiled
2319,fine_concrete
2320,fine_concrete
2321,concrete
2322,tiled
2323,concrete
2324,fine_concrete
2325,tiled
2326,hard_tiles_large_space
2327,soft_tiles
2328,fine_concrete
2329,wood
2330,concrete
2331,fine_concrete
2332,concrete
2333,fine_concrete
2334,wood
2335,soft_tiles
2336,wood
2337,concrete
2338,concrete
2339,carpet
2340,concrete
2341,hard_tiles_large_space
2342,concrete
2343,soft_tiles
2344,hard_tiles_large_space
2345,fine_concrete
2346,concrete
2347,soft_tiles
2348,concrete
2349,tiled
2350,hard_tiles_large_space
2351,concrete
2352,concrete
2353,hard_tiles_large_space
2354,concrete
2355,carpet
2356,concrete
2357,soft_pvc
2358,fine_concrete
2359,soft_pvc
2360,concrete
2361,concrete
2362,fine_concrete
2363,soft_pvc
2364,soft_pvc
2365,soft_pvc
2366,concrete
2367,concrete
2368,soft_pvc
2369,hard_tiles_large_space
2370,concrete
2371,concrete
2372,hard_tiles_large_space
2373,concrete
2374,concrete
2375,concrete
2376,soft_pvc
2377,tiled
2378,carpet
2379,concrete
2380,tiled
2381,concrete
2382,tiled
2383,concrete
2384,hard_tiles_large_space
2385,concrete
2386,soft_pvc
2387,hard_tiles_large_space
2388,concrete
2389,concrete
2390,soft_pvc
2391,concrete
2392,soft_pvc
2393,carpet
2394,soft_pvc
2395,concrete
2396,soft_pvc
2397,concrete
2398,hard_tiles_large_space
2399,concrete
2400,tiled
2401,concrete
2402,soft_pvc
2403,tiled
2404,hard_tiles_large_space
2405,tiled
2406,fine_concrete
2407,soft_tiles
2408,concrete
2409,concrete
2410,soft_pvc
2411,concrete
2412,tiled
2413,concrete
2414,concrete
2415,carpet
2416,tiled
2417,tiled
2418,concrete
2419,soft_tiles
2420,carpet
2421,soft_tiles
2422,tiled
2423,carpet
2424,concrete
2425,concrete
2426,concrete
2427,tiled
2428,concrete
2429,tiled
2430,fine_concrete
2431,hard_tiles_large_space
2432,concrete
2433,concrete
2434,fine_concrete
2435,concrete
2436,concrete
2437,soft_tiles
2438,hard_tiles_large_space
2439,concrete
2440,soft_pvc
2441,carpet
2442,hard_tiles_large_space
2443,fine_concrete
2444,soft_tiles
2445,concrete
2446,concrete
2447,soft_tiles
2448,hard_tiles_large_space
2449,fine_concrete
2450,concrete
2451,tiled
2452,hard_tiles_large_space
2453,concrete
2454,concrete
2455,hard_tiles_large_space
2456,tiled
2457,concrete
2458,concrete
2459,tiled
2460,hard_tiles_large_space
2461,soft_pvc
2462,fine_concrete
2463,hard_tiles_large_space
2464,tiled
2465,hard_tiles_large_space
2466,wood
2467,concrete
2468,soft_pvc
2469,fine_concrete
2470,fine_concrete
2471,hard_tiles_large_space
2472,soft_pvc
2473,wood
2474,soft_pvc
2475,carpet
2476,soft_tiles
2477,fine_concrete
2478,concrete
2479,fine_concrete
2480,concrete
2481,concrete
2482,carpet
2483,concrete
2484,tiled
2485,hard_tiles_large_space
2486,hard_tiles_large_space
2487,soft_pvc
2488,soft_pvc
2489,hard_tiles_large_space
2490,concrete
2491,concrete
2492,wood
2493,concrete
2494,concrete
2495,concrete
2496,soft_pvc
2497,hard_tiles_large_space
2498,hard_tiles_large_space
2499,concrete
2500,tiled
2501,concrete
2502,hard_tiles_large_space
2503,wood
2504,concrete
2505,concrete
2506,concrete
2507,concrete
2508,concrete
2509,tiled
2510,concrete
2511,concrete
2512,soft_pvc
2513,concrete
2514,concrete
2515,hard_tiles_large_space
2516,concrete
2517,tiled
2518,concrete
2519,hard_tiles_large_space
2520,concrete
2521,soft_tiles
2522,concrete
2523,soft_pvc
2524,hard_tiles_large_space
2525,concrete
2526,concrete
2527,hard_tiles_large_space
2528,tiled
2529,soft_pvc
2530,soft_pvc
2531,soft_tiles
2532,hard_tiles_large_space
2533,hard_tiles_large_space
2534,concrete
2535,concrete
2536,carpet
2537,soft_tiles
2538,concrete
2539,soft_tiles
2540,hard_tiles_large_space
2541,concrete
2542,wood
2543,hard_tiles_large_space
2544,tiled
2545,concrete
2546,concrete
2547,soft_pvc
2548,concrete
2549,soft_pvc
2550,tiled
2551,tiled
2552,fine_concrete
2553,soft_tiles
2554,tiled
2555,fine_concrete
2556,tiled
2557,soft_pvc
2558,tiled
2559,concrete
2560,hard_tiles_large_space
2561,carpet
2562,concrete
2563,soft_tiles
2564,tiled
2565,fine_concrete
2566,concrete
2567,carpet
2568,concrete
2569,carpet
2570,concrete
2571,wood
2572,hard_tiles_large_space
2573,hard_tiles_large_space
2574,soft_tiles
2575,tiled
2576,concrete
2577,fine_concrete
2578,fine_concrete
2579,fine_concrete
2580,hard_tiles_large_space
2581,soft_tiles
2582,fine_concrete
2583,concrete
2584,carpet
2585,concrete
2586,hard_tiles_large_space
2587,concrete
2588,concrete
2589,soft_pvc
2590,concrete
2591,hard_tiles_large_space
2592,concrete
2593,hard_tiles_large_space
2594,soft_pvc
2595,concrete
2596,concrete
2597,tiled
2598,hard_tiles_large_space
2599,carpet
2600,soft_pvc
2601,soft_pvc
2602,concrete
2603,soft_pvc
2604,soft_tiles
2605,concrete
2606,concrete
2607,concrete
2608,tiled
2609,hard_tiles_large_space
2610,hard_tiles_large_space
2611,soft_pvc
2612,concrete
2613,concrete
2614,concrete
2615,concrete
2616,wood
2617,fine_concrete
2618,fine_concrete
2619,concrete
2620,concrete
2621,tiled
2622,wood
2623,hard_tiles_large_space
2624,fine_concrete
2625,wood
2626,concrete
2627,concrete
2628,concrete
2629,concrete
2630,concrete
2631,tiled
2632,hard_tiles_large_space
2633,concrete
2634,concrete
2635,concrete
2636,wood
2637,tiled
2638,concrete
2639,hard_tiles_large_space
2640,hard_tiles_large_space
2641,fine_concrete
2642,fine_concrete
2643,hard_tiles_large_space
2644,concrete
2645,tiled
2646,hard_tiles_large_space
2647,hard_tiles_large_space
2648,concrete
2649,fine_concrete
2650,tiled
2651,concrete
2652,carpet
2653,fine_concrete
2654,soft_pvc
2655,tiled
2656,concrete
2657,soft_pvc
2658,hard_tiles_large_space
2659,concrete
2660,wood
2661,concrete
2662,tiled
2663,soft_pvc
2664,fine_concrete
2665,soft_pvc
2666,wood
2667,hard_tiles_large_space
2668,tiled
2669,fine_concrete
2670,concrete
2671,soft_pvc
2672,concrete
2673,concrete
2674,concrete
2675,soft_tiles
2676,fine_concrete
2677,hard_tiles_large_space
2678,hard_tiles_large_space
2679,concrete
2680,soft_pvc
2681,hard_tiles_large_space
2682,concrete
2683,soft_pvc
2684,concrete
2685,soft_tiles
2686,fine_concrete
2687,tiled
2688,concrete
2689,soft_pvc
2690,tiled
2691,concrete
2692,hard_tiles_large_space
2693,concrete
2694,carpet
2695,tiled
2696,tiled
2697,hard_tiles_large_space
2698,hard_tiles_large_space
2699,hard_tiles_large_space
2700,soft_pvc
2701,concrete
2702,carpet
2703,soft_pvc
2704,hard_tiles_large_space
2705,fine_concrete
2706,concrete
2707,hard_tiles_large_space
2708,concrete
2709,concrete
2710,concrete
2711,wood
2712,tiled
2713,hard_tiles_large_space
2714,concrete
2715,hard_tiles_large_space
2716,hard_tiles_large_space
2717,concrete
2718,tiled
2719,carpet
2720,concrete
2721,tiled
2722,fine_concrete
2723,tiled
2724,concrete
2725,wood
2726,soft_pvc
2727,soft_tiles
2728,concrete
2729,tiled
2730,hard_tiles_large_space
2731,soft_pvc
2732,tiled
2733,soft_tiles
2734,soft_pvc
2735,tiled
2736,soft_tiles
2737,soft_pvc
2738,soft_pvc
2739,concrete
2740,concrete
2741,wood
2742,soft_pvc
2743,concrete
2744,carpet
2745,carpet
2746,hard_tiles_large_space
2747,concrete
2748,soft_tiles
2749,tiled
2750,concrete
2751,wood
2752,concrete
2753,wood
2754,concrete
2755,soft_tiles
2756,tiled
2757,wood
2758,concrete
2759,soft_pvc
2760,concrete
2761,concrete
2762,soft_pvc
2763,hard_tiles_large_space
2764,soft_tiles
2765,concrete
2766,concrete
2767,concrete
2768,fine_concrete
2769,concrete
2770,hard_tiles_large_space
2771,hard_tiles_large_space
2772,soft_pvc
2773,fine_concrete
2774,tiled
2775,fine_concrete
2776,concrete
2777,concrete
2778,concrete
2779,concrete
2780,fine_concrete
2781,concrete
2782,concrete
2783,concrete
2784,soft_pvc
2785,tiled
2786,soft_pvc
2787,soft_tiles
2788,hard_tiles_large_space
2789,hard_tiles_large_space
2790,hard_tiles_large_space
2791,soft_pvc
2792,concrete
2793,tiled
2794,concrete
2795,carpet
2796,concrete
2797,hard_tiles_large_space
2798,soft_pvc
2799,hard_tiles_large_space
2800,soft_tiles
2801,concrete
2802,carpet
2803,fine_concrete
2804,concrete
2805,concrete
2806,concrete
2807,hard_tiles_large_space
2808,tiled
2809,concrete
2810,tiled
2811,concrete
2812,soft_tiles
2813,concrete
2814,concrete
2815,soft_pvc
2816,tiled
2817,tiled
2818,concrete
2819,hard_tiles_large_space
2820,tiled
2821,tiled
2822,concrete
2823,concrete
2824,concrete
2825,tiled
2826,hard_tiles_large_space
2827,hard_tiles_large_space
2828,soft_tiles
2829,soft_pvc
2830,concrete
2831,tiled
2832,concrete
2833,concrete
2834,tiled
2835,soft_pvc
2836,concrete
2837,concrete
2838,carpet
2839,soft_pvc
2840,fine_concrete
2841,wood
2842,concrete
2843,soft_pvc
2844,hard_tiles_large_space
2845,concrete
2846,fine_concrete
2847,concrete
2848,concrete
2849,hard_tiles_large_space
2850,tiled
2851,carpet
2852,soft_pvc
2853,concrete
2854,tiled
2855,fine_concrete
2856,hard_tiles_large_space
2857,fine_concrete
2858,concrete
2859,soft_pvc
2860,soft_pvc
2861,tiled
2862,hard_tiles_large_space
2863,hard_tiles_large_space
2864,fine_concrete
2865,concrete
2866,concrete
2867,tiled
2868,hard_tiles_large_space
2869,tiled
2870,hard_tiles_large_space
2871,concrete
2872,wood
2873,concrete
2874,hard_tiles_large_space
2875,tiled
2876,concrete
2877,concrete
2878,concrete
2879,fine_concrete
2880,hard_tiles_large_space
2881,hard_tiles_large_space
2882,tiled
2883,carpet
2884,concrete
2885,tiled
2886,hard_tiles_large_space
2887,hard_tiles_large_space
2888,soft_pvc
2889,concrete
2890,soft_tiles
2891,concrete
2892,wood
2893,hard_tiles_large_space
2894,soft_tiles
2895,concrete
2896,fine_concrete
2897,concrete
2898,fine_concrete
2899,concrete
2900,soft_pvc
2901,soft_tiles
2902,fine_concrete
2903,hard_tiles_large_space
2904,wood
2905,concrete
2906,tiled
2907,tiled
2908,fine_concrete
2909,fine_concrete
2910,concrete
2911,tiled
2912,tiled
2913,hard_tiles_large_space
2914,tiled
2915,concrete
2916,concrete
2917,concrete
2918,concrete
2919,hard_tiles_large_space
2920,soft_pvc
2921,soft_tiles
2922,concrete
2923,fine_concrete
2924,wood
2925,concrete
2926,fine_concrete
2927,soft_tiles
2928,concrete
2929,concrete
2930,tiled
2931,concrete
2932,tiled
2933,hard_tiles_large_space
2934,hard_tiles_large_space
2935,soft_pvc
2936,fine_concrete
2937,carpet
2938,carpet
2939,soft_pvc
2940,tiled
2941,hard_tiles_large_space
2942,hard_tiles_large_space
2943,concrete
2944,fine_concrete
2945,concrete
2946,hard_tiles_large_space
2947,fine_concrete
2948,soft_pvc
2949,concrete
2950,hard_tiles_large_space
2951,tiled
2952,soft_tiles
2953,hard_tiles_large_space
2954,hard_tiles_large_space
2955,fine_concrete
2956,concrete
2957,wood
2958,fine_concrete
2959,fine_concrete
2960,tiled
2961,fine_concrete
2962,concrete
2963,soft_pvc
2964,hard_tiles_large_space
2965,concrete
2966,concrete
2967,concrete
2968,soft_pvc
2969,hard_tiles_large_space
2970,concrete
2971,concrete
2972,soft_tiles
2973,soft_pvc
2974,wood
2975,hard_tiles_large_space
2976,carpet
2977,soft_pvc
2978,concrete
2979,soft_tiles
2980,fine_concrete
2981,concrete
2982,tiled
2983,soft_tiles
2984,fine_concrete
2985,wood
2986,concrete
2987,concrete
2988,concrete
2989,fine_concrete
2990,concrete
2991,concrete
2992,tiled
2993,hard_tiles_large_space
2994,soft_pvc
2995,concrete
2996,soft_pvc
2997,concrete
2998,concrete
2999,fine_concrete
3000,tiled
3001,soft_pvc
3002,fine_concrete
3003,tiled
3004,carpet
3005,fine_concrete
3006,tiled
3007,soft_tiles
3008,concrete
3009,concrete
3010,tiled
3011,soft_tiles
3012,tiled
3013,carpet
3014,concrete
3015,hard_tiles_large_space
3016,concrete
3017,soft_pvc
3018,soft_pvc
3019,concrete
3020,hard_tiles_large_space
3021,concrete
3022,tiled
3023,concrete
3024,concrete
3025,soft_pvc
3026,carpet
3027,soft_pvc
3028,concrete
3029,fine_concrete
3030,hard_tiles_large_space
3031,concrete
3032,concrete
3033,fine_concrete
3034,hard_tiles_large_space
3035,wood
3036,tiled
3037,fine_concrete
3038,fine_concrete
3039,concrete
3040,concrete
3041,tiled
3042,concrete
3043,concrete
3044,concrete
3045,concrete
3046,soft_pvc
3047,concrete
3048,concrete
3049,soft_pvc
3050,fine_concrete
3051,concrete
3052,concrete
3053,concrete
3054,hard_tiles_large_space
3055,tiled
3056,wood
3057,hard_tiles_large_space
3058,concrete
3059,concrete
3060,hard_tiles_large_space
3061,carpet
3062,concrete
3063,tiled
3064,hard_tiles_large_space
3065,hard_tiles_large_space
3066,concrete
3067,concrete
3068,concrete
3069,concrete
3070,soft_pvc
3071,concrete
3072,soft_pvc
3073,wood
3074,concrete
3075,concrete
3076,fine_concrete
3077,concrete
3078,concrete
3079,concrete
3080,carpet
3081,concrete
3082,concrete
3083,soft_pvc
3084,concrete
3085,concrete
3086,hard_tiles_large_space
3087,tiled
3088,concrete
3089,soft_pvc
3090,concrete
3091,hard_tiles_large_space
3092,concrete
3093,hard_tiles_large_space
3094,concrete
3095,concrete
3096,fine_concrete
3097,hard_tiles_large_space
3098,concrete
3099,concrete
3100,hard_tiles_large_space
3101,hard_tiles_large_space
3102,soft_pvc
3103,fine_concrete
3104,concrete
3105,carpet
3106,carpet
3107,tiled
3108,concrete
3109,soft_tiles
3110,soft_pvc
3111,concrete
3112,concrete
3113,fine_concrete
3114,concrete
3115,concrete
3116,concrete
3117,carpet
3118,concrete
3119,concrete
3120,soft_pvc
3121,concrete
3122,carpet
3123,concrete
3124,hard_tiles_large_space
3125,hard_tiles_large_space
3126,fine_concrete
3127,fine_concrete
3128,wood
3129,soft_tiles
3130,hard_tiles_large_space
3131,concrete
3132,tiled
3133,hard_tiles_large_space
3134,tiled
3135,hard_tiles_large_space
3136,tiled
3137,concrete
3138,concrete
3139,concrete
3140,concrete
3141,hard_tiles_large_space
3142,tiled
3143,fine_concrete
3144,carpet
3145,soft_tiles
3146,concrete
3147,tiled
3148,hard_tiles_large_space
3149,concrete
3150,carpet
3151,concrete
3152,concrete
3153,soft_tiles
3154,concrete
3155,concrete
3156,hard_tiles_large_space
3157,concrete
3158,concrete
3159,fine_concrete
3160,concrete
3161,hard_tiles_large_space
3162,concrete
3163,fine_concrete
3164,hard_tiles_large_space
3165,concrete
3166,concrete
3167,hard_tiles_large_space
3168,tiled
3169,concrete
3170,hard_tiles_large_space
3171,concrete
3172,hard_tiles_large_space
3173,concrete
3174,hard_tiles_large_space
3175,fine_concrete
3176,soft_pvc
3177,concrete
3178,concrete
3179,tiled
3180,hard_tiles_large_space
3181,concrete
3182,wood
3183,concrete
3184,concrete
3185,concrete
3186,soft_tiles
3187,hard_tiles_large_space
3188,concrete
3189,tiled
3190,tiled
3191,concrete
3192,wood
3193,hard_tiles_large_space
3194,concrete
3195,concrete
3196,concrete
3197,fine_concrete
3198,concrete
3199,concrete
3200,concrete
3201,concrete
3202,concrete
3203,concrete
3204,concrete
3205,hard_tiles_large_space
3206,concrete
3207,concrete
3208,hard_tiles_large_space
3209,concrete
3210,concrete
3211,concrete
3212,tiled
3213,concrete
3214,hard_tiles_large_space
3215,soft_pvc
3216,fine_concrete
3217,hard_tiles_large_space
3218,concrete
3219,tiled
3220,soft_pvc
3221,tiled
3222,carpet
3223,fine_concrete
3224,tiled
3225,concrete
3226,concrete
3227,concrete
3228,hard_tiles_large_space
3229,soft_pvc
3230,hard_tiles_large_space
3231,concrete
3232,concrete
3233,fine_concrete
3234,concrete
3235,concrete
3236,soft_pvc
3237,soft_pvc
3238,fine_concrete
3239,hard_tiles_large_space
3240,fine_concrete
3241,concrete
3242,soft_pvc
3243,fine_concrete
3244,concrete
3245,concrete
3246,hard_tiles_large_space
3247,concrete
3248,concrete
3249,concrete
3250,concrete
3251,fine_concrete
3252,concrete
3253,concrete
3254,hard_tiles_large_space
3255,hard_tiles_large_space
3256,wood
3257,tiled
3258,carpet
3259,soft_tiles
3260,tiled
3261,concrete
3262,hard_tiles_large_space
3263,tiled
